Date,Cent.Std,Cent.Mean,MST.Dist,Max.Cent,Net.Density,Short.Ret,Momentum,Recent.Vol,Port.Val,Downside.Vol,Avg.Corr
2019-02-12,1.4365456201307918,3.0078975701300315,0.4183062307084585,0.7071062168043301,1.0,2.0420618,1.8939596,5.8479266,0.0,3.6328217653485018,0.7784852323219217
2019-02-13,1.4365456201307918,3.0078975701300315,0.43866424950563837,0.7071062168043301,1.0,2.3006887,1.92386,5.697054,0.0,3.315716861571384,0.7555156252383551
2019-02-14,1.4365456201307918,3.0078975701300315,0.4692178546411084,0.7071062168043301,1.0,-0.35381204,-0.39865893,2.459707,0.0,3.286448838403177,0.7185846995331866
2019-02-15,1.4365456201307918,3.0078975701300315,0.4791053184429468,0.7071062168043301,1.0,-0.7423071,-0.8565348,2.469631,0.0,3.25674564449331,0.7078664973855542
2019-02-16,1.4365456201307918,3.0078975701300315,0.4858136184770516,0.7071062168043301,1.0,-0.6578878,-0.77723205,2.5335844,0.0,3.2564089688788527,0.7040822135346132
2019-02-17,1.4365456201307918,3.0078975701300315,0.48559696009484465,0.7071062168043301,1.0,-0.0655067,-0.14889313,1.8381066,0.0,3.234935388351939,0.7036336045880439
2019-02-18,1.4365456201307918,3.0078975701300315,0.4962593803783694,0.7071062168043301,1.0,0.12344871,-0.0635651,2.0610588,0.0,3.309859975931582,0.6933132494426201
2019-02-19,1.4365456201307918,3.0078975701300315,0.47578161741559816,0.7071062168043301,1.0,2.1710958,1.7497896,4.1728287,0.0,3.3180283324881925,0.7110676382679803
2019-02-20,1.4365456201307918,3.0078975701300315,0.495765176606042,0.7071062168043301,1.0,2.8828423,2.2677243,4.089166,0.0,3.3150552608492942,0.6859788217390904
2019-02-21,1.4365456201307918,3.0078975701300315,0.490381023412805,0.7071062168043301,1.0,3.2993314,2.5670707,4.062986,0.0,3.3657538493600994,0.6994662457581344
2019-02-22,1.4365456201307918,3.0078975701300315,0.48355466308945083,0.7071062168043301,1.0,2.658623,2.084256,4.8635073,0.0,3.3305836652646086,0.7100395214293421
2019-02-23,1.4365456201307918,3.0078975701300315,0.4799959986299649,0.7071062168043301,1.0,2.6217825,1.9939986,4.759664,0.0,3.3693528541435174,0.7125723563648965
2019-02-24,1.4365456201307918,3.0078975701300315,0.4791460181181071,0.7071062168043301,1.0,1.6958131,0.9418961,3.47437,0.0,3.387321657927073,0.7107324028399676
2019-02-25,1.4365456201307918,3.0078975701300315,0.428266985687381,0.7071062168043301,1.0,-1.0880746,-1.4434944,6.7809453,0.0,5.289871273436494,0.7614792872963055
2019-02-26,1.4365456201307918,3.0078975701300315,0.43083524589011235,0.7071062168043301,1.0,-1.3043576,-1.7241992,6.69756,0.0,5.320722441931224,0.7600448852947113
2019-02-27,1.4365456201307918,3.0078975701300315,0.4279620378293297,0.7071062168043301,1.0,-1.0184284,-1.430339,6.630231,0.0,5.306746103084814,0.764501822495525
2019-02-28,1.4365456201307918,3.0078975701300315,0.43872729106070385,0.7071062168043301,1.0,-1.3680016,-2.013561,6.5728765,0.0,4.920384094407381,0.741787772950213
2019-03-01,1.4365456201307918,3.0078975701300315,0.4359445503346378,0.7071062168043301,1.0,-2.0515935,-2.7427435,6.031356,0.0,4.972132356836376,0.745000145083673
