,Classical Markowitz,NW (Gamma=1.0),NW (Gamma=0.0),BTC (Buy & Hold),SAC-Net (Sharpe Incr),SAC-Net (Total Return)
2019-01-20,0.5207188430961944,0.3318255475742317,0.43298838948685725,0.3740855692815175,0.42589878477354864,0.840982264962278
2019-01-21,0.5372253664351437,0.33297738104623237,0.4345223224811021,0.3714813935757972,0.4273771683843596,0.8439014832196966
2019-01-22,0.5473690678754013,0.33495102322544323,0.43721646056395874,0.37443486774658197,0.42991034319578475,0.8489035002510824
2019-01-23,0.5476663007679504,0.3330833368854103,0.4348311800379241,0.37240854911709037,0.4275131641331832,0.844170016770386
2019-01-24,0.5524717518484974,0.33385543220650715,0.4359339310005588,0.37404023151814975,0.42850415200014735,0.8461268235608946
2019-01-25,0.5509258277539665,0.33485142576928806,0.4371299688282777,0.3739259920498188,0.4297825088548582,0.8486510836387223
2019-01-26,0.5699454281104233,0.337458050903878,0.440603850856821,0.37420578708300567,0.433128117895759,0.8552573437378285
2019-01-27,0.566262393900781,0.3342924295628157,0.43774209079882825,0.37227970805948357,0.42966630519899873,0.848423788747999
2019-01-28,0.5340268814355168,0.3095372978763448,0.4064868866839277,0.36029767600658813,0.3986386038666787,0.7871627611774016
2019-01-29,0.5317236275434769,0.3048130111899051,0.4013440655727698,0.3579715485745999,0.3931468811643866,0.7763214302320264
2019-01-30,0.550516665349369,0.30812233050086846,0.4123765873124481,0.36190164051617674,0.40175316803956773,0.7933152856745999
2019-01-31,0.5327707718680601,0.30374075787393856,0.404755933285465,0.35894251308318176,0.3948901831481281,0.7797650837212797
2019-02-01,0.538287583725906,0.30992654886679855,0.41140118756723315,0.36205898928936,0.4020187144198211,0.7938404576945505
2019-02-02,0.54326463338057,0.3145464749573114,0.41702004849070534,0.36548025778888943,0.407828362021871,0.8053128178753174
2019-02-03,0.5305096078758313,0.3076962415965571,0.4079377919256709,0.3595103430921268,0.3989670003960506,0.7877746118689902
2019-02-04,0.5392266903429375,0.30894466592618836,0.4095980362634217,0.3590056620006218,0.4008876641522459,0.7909708713017484
2019-02-05,0.5329673046082645,0.3115224507531349,0.4128850328523679,0.35975248084541633,0.40374184250009926,0.7975706204450083
2019-02-06,0.5219386791502613,0.30563538308264027,0.40504231895492365,0.3542526950924154,0.3966255084077216,0.7824983551381053
2019-02-07,0.5213513147675989,0.30411841281840285,0.4030689271430184,0.35276604414791196,0.3947116776120298,0.7786145488500398
2019-02-08,0.5705252536848227,0.33237222107444975,0.4402788626331339,0.37946829454983255,0.43320752675960394,0.850950910389663
2019-02-09,0.5655753373719955,0.33425007994913175,0.4426788570373422,0.37992578190765214,0.43652257352121965,0.8557586717709955
2019-02-10,0.562065114560602,0.337116103772415,0.4464762726590111,0.38188540107017266,0.4402655320422631,0.8630977879228872
2019-02-11,0.5454292597494363,0.3338470059472954,0.44221353689390325,0.3775394122480159,0.435996167091018,0.8547323730122004
2019-02-12,0.5466795118821368,0.33518449029148684,0.44387353248233846,0.3780665744984885,0.4377428942142202,0.8581477940993337
2019-02-13,0.5433261884902695,0.3307114110259563,0.43794501964666654,0.37583955683468995,0.43190116016939406,0.8466933873408357
2019-02-14,0.5372877909120748,0.3271542300054226,0.43328337651144067,0.37426446076444025,0.4272555653086428,0.8375888340393788
2019-02-15,0.5395659331816598,0.3317343645415683,0.43937699774972133,0.37467089805464676,0.4332371098507882,0.8493219063755395
2019-02-16,0.5397427506836417,0.3309988372191451,0.43837502369779,0.3755986421507619,0.43227652977462394,0.8474358016820768
2019-02-17,0.5444085350239258,0.33679652694929335,0.4424992341272996,0.38012921202492955,0.4394580800452214,0.8622792662597141
2019-02-18,0.5927530560084071,0.36323751754003014,0.46856113885810824,0.4043667758582681,0.4729516756313695,0.9299744807255498
2019-02-19,0.5990791889316157,0.37385560892893965,0.4777613097753399,0.40759441330787316,0.4855856150583616,0.9571593224025331
2019-02-20,0.6208284384300499,0.3865925337544218,0.4877896896325915,0.4130030954279277,0.5008413216329014,0.9897688699358993
2019-02-21,0.6062951141142466,0.37469316957104243,0.4763898789133079,0.4082569091690082,0.48667601454507725,0.9593036629242487
2019-02-22,0.6140530713749888,0.38135790610328774,0.4833349488252406,0.41353054793414223,0.49507448863060377,0.9763669730962228
2019-02-23,0.6402188763020239,0.3943330889605282,0.49518506214699026,0.4274379494873143,0.5116670889852399,1.0095865164679259
2019-02-24,0.5871164000901494,0.3555202392911597,0.45315043773653735,0.39171928180385085,0.4613054680672027,0.9116847646273131
2019-02-25,0.6128205989792292,0.36347181618894747,0.4604329698901085,0.39907907882608246,0.4716230419509844,0.9305475392386184
2019-02-26,0.6053109375845552,0.3560866598357027,0.45251867264178813,0.3961556652294627,0.46204042658626837,0.9128439849161901
2019-02-27,0.5987372084634859,0.3571639462082784,0.4550413918706924,0.3958152569229052,0.4634382617702898,0.9158322160729757
2019-02-28,0.5979883902190427,0.3615663985764475,0.461208046702458,0.39619927050852694,0.46915067013223477,0.9262794018543307
2019-03-01,0.5984636024027095,0.37107028385513163,0.47393081739009024,0.3966921426945111,0.48148244979552496,0.9483121724913346
2019-03-02,0.5905873965350193,0.3708980800449974,0.4767670341432069,0.3971883982193581,0.48125901115022046,0.9488381546425182
