Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2019-05-10,0.0,1.031839057803154
2019-05-11,0.0,1.031839057803154
2019-05-12,0.08118188381195068,0.6931943893432617
2019-05-13,0.08118188381195068,0.6931943893432617
2019-05-14,0.08118188381195068,0.6931943893432617
2019-05-15,0.08118188381195068,0.6931943893432617
2019-05-16,0.08118188381195068,0.6931943893432617
2019-05-17,0.08118188381195068,0.6931943893432617
2019-05-18,0.08118188381195068,0.6931943893432617
2019-05-19,1.3055886030197144,0.23462051153182983
2019-05-20,1.3055886030197144,0.23462051153182983
2019-05-21,1.3055886030197144,0.23462051153182983
2019-05-22,1.3055886030197144,0.23462051153182983
2019-05-23,1.3055886030197144,0.23462051153182983
2019-05-24,1.3055886030197144,0.23462051153182983
2019-05-25,1.3055886030197144,0.23462051153182983
2019-05-26,1.001946423202753,0.0
2019-05-27,1.001946423202753,0.0
2019-05-28,1.001946423202753,0.0
2019-05-29,1.001946423202753,0.0
2019-05-30,1.001946423202753,0.0
2019-05-31,1.001946423202753,0.0
2019-06-01,1.001946423202753,0.0
2019-06-02,1.4302599430084229,0.0
2019-06-03,1.4302599430084229,0.0
2019-06-04,1.4302599430084229,0.0
2019-06-05,1.4302599430084229,0.0
2019-06-06,1.4302599430084229,0.0
2019-06-07,1.4302599430084229,0.0
2019-06-08,1.4302599430084229,0.0
2019-06-09,1.3613247573375702,0.0
2019-06-10,1.3613247573375702,0.0
2019-06-11,1.3613247573375702,0.0
2019-06-12,1.3613247573375702,0.0
2019-06-13,1.3613247573375702,0.0
2019-06-14,1.3613247573375702,0.0
2019-06-15,1.3613247573375702,0.0
2019-06-16,0.23933660984039307,0.7045037150382996
2019-06-17,0.23933660984039307,0.7045037150382996
2019-06-18,0.23933660984039307,0.7045037150382996
2019-06-19,0.23933660984039307,0.7045037150382996
2019-06-20,0.23933660984039307,0.7045037150382996
2019-06-21,0.23933660984039307,0.7045037150382996
2019-06-22,0.23933660984039307,0.7045037150382996
2019-06-23,0.2325206995010376,0.6163123846054077
2019-06-24,0.2325206995010376,0.6163123846054077
2019-06-25,0.2325206995010376,0.6163123846054077
2019-06-26,0.2325206995010376,0.6163123846054077
2019-06-27,0.2325206995010376,0.6163123846054077
2019-06-28,0.2325206995010376,0.6163123846054077
2019-06-29,0.2325206995010376,0.6163123846054077
2019-06-30,1.9546478390693665,0.0
2019-07-01,1.9546478390693665,0.0
2019-07-02,1.9546478390693665,0.0
2019-07-03,1.9546478390693665,0.0
2019-07-04,1.9546478390693665,0.0
2019-07-05,1.9546478390693665,0.0
2019-07-06,1.9546478390693665,0.0
2019-07-07,1.4365608096122742,0.0
2019-07-08,1.4365608096122742,0.0
2019-07-09,1.4365608096122742,0.0
2019-07-10,1.4365608096122742,0.0
2019-07-11,1.4365608096122742,0.0
2019-07-12,1.4365608096122742,0.0
2019-07-13,1.4365608096122742,0.0
2019-07-14,2.0,0.0
2019-07-15,2.0,0.0
2019-07-16,2.0,0.0
2019-07-17,2.0,0.0
2019-07-18,2.0,0.0
2019-07-19,2.0,0.0
2019-07-20,2.0,0.0
2019-07-21,1.577536702156067,0.28218942880630493
2019-07-22,1.577536702156067,0.28218942880630493
2019-07-23,1.577536702156067,0.28218942880630493
2019-07-24,1.577536702156067,0.28218942880630493
