Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2024-09-25,2.0,0.8999669030308723
2024-09-26,1.9731380343437195,0.8541647642850876
2024-09-27,1.9731380343437195,0.8541647642850876
2024-09-28,1.9731380343437195,0.8541647642850876
2024-09-29,1.9731380343437195,0.8541647642850876
2024-09-30,1.9731380343437195,0.8541647642850876
2024-10-01,1.9731380343437195,0.8541647642850876
2024-10-02,1.9731380343437195,0.8541647642850876
2024-10-03,2.0,0.9233009517192841
2024-10-04,2.0,0.9233009517192841
2024-10-05,2.0,0.9233009517192841
2024-10-06,2.0,0.9233009517192841
2024-10-07,2.0,0.9233009517192841
2024-10-08,2.0,0.9233009517192841
2024-10-09,2.0,0.9233009517192841
2024-10-10,2.0,0.8225316405296326
2024-10-11,2.0,0.8225316405296326
2024-10-12,2.0,0.8225316405296326
2024-10-13,2.0,0.8225316405296326
2024-10-14,2.0,0.8225316405296326
2024-10-15,2.0,0.8225316405296326
2024-10-16,2.0,0.8225316405296326
2024-10-17,1.6651045083999634,0.942105121910572
2024-10-18,1.6651045083999634,0.942105121910572
2024-10-19,1.6651045083999634,0.942105121910572
2024-10-20,1.6651045083999634,0.942105121910572
2024-10-21,1.6651045083999634,0.942105121910572
2024-10-22,1.6651045083999634,0.942105121910572
2024-10-23,1.6651045083999634,0.942105121910572
2024-10-24,2.0,0.8357792943716049
2024-10-25,2.0,0.8357792943716049
2024-10-26,2.0,0.8357792943716049
2024-10-27,2.0,0.8357792943716049
2024-10-28,2.0,0.8357792943716049
2024-10-29,2.0,0.8357792943716049
2024-10-30,2.0,0.8357792943716049
2024-10-31,1.5468884706497192,0.879921667277813
2024-11-01,1.5468884706497192,0.879921667277813
2024-11-02,1.5468884706497192,0.879921667277813
2024-11-03,1.5468884706497192,0.879921667277813
2024-11-04,1.5468884706497192,0.879921667277813
2024-11-05,1.5468884706497192,0.879921667277813
2024-11-06,1.5468884706497192,0.879921667277813
2024-11-07,1.7283340692520142,1.0273282993584871
2024-11-08,1.7283340692520142,1.0273282993584871
2024-11-09,1.7283340692520142,1.0273282993584871
2024-11-10,1.7283340692520142,1.0273282993584871
2024-11-11,1.7283340692520142,1.0273282993584871
2024-11-12,1.7283340692520142,1.0273282993584871
2024-11-13,1.7283340692520142,1.0273282993584871
2024-11-14,0.0013137459754943848,1.1316752880811691
2024-11-15,0.0013137459754943848,1.1316752880811691
2024-11-16,0.0013137459754943848,1.1316752880811691
2024-11-17,0.0013137459754943848,1.1316752880811691
2024-11-18,0.0013137459754943848,1.1316752880811691
2024-11-19,0.0013137459754943848,1.1316752880811691
2024-11-20,0.0013137459754943848,1.1316752880811691
2024-11-21,1.0503613278269768,1.1823560446500778
2024-11-22,1.0503613278269768,1.1823560446500778
2024-11-23,1.0503613278269768,1.1823560446500778
2024-11-24,1.0503613278269768,1.1823560446500778
2024-11-25,1.0503613278269768,1.1823560446500778
2024-11-26,1.0503613278269768,1.1823560446500778
2024-11-27,1.0503613278269768,1.1823560446500778
2024-11-28,2.0,1.142047792673111
2024-11-29,2.0,1.142047792673111
2024-11-30,2.0,1.142047792673111
2024-12-01,2.0,1.142047792673111
2024-12-02,2.0,1.142047792673111
2024-12-03,2.0,1.142047792673111
2024-12-04,2.0,1.142047792673111
2024-12-05,0.732681006193161,1.2174906581640244
2024-12-06,0.732681006193161,1.2174906581640244
2024-12-07,0.732681006193161,1.2174906581640244
2024-12-08,0.732681006193161,1.2174906581640244
2024-12-09,0.732681006193161,1.2174906581640244
2024-12-10,0.732681006193161,1.2174906581640244
2024-12-11,0.732681006193161,1.2174906581640244
2024-12-12,2.0,1.1548147946596146
2024-12-13,2.0,1.1548147946596146
2024-12-14,2.0,1.1548147946596146
2024-12-15,2.0,1.1548147946596146
2024-12-16,2.0,1.1548147946596146
2024-12-17,2.0,1.1548147946596146
2024-12-18,2.0,1.1548147946596146
2024-12-19,2.0,1.0553540587425232
2024-12-20,2.0,1.0553540587425232
2024-12-21,2.0,1.0553540587425232
2024-12-22,2.0,1.0553540587425232
2024-12-23,2.0,1.0553540587425232
2024-12-24,2.0,1.0553540587425232
2024-12-25,2.0,1.0553540587425232
2024-12-26,1.9480687379837036,0.9951064772903919
2024-12-27,1.9480687379837036,0.9951064772903919
2024-12-28,1.9480687379837036,0.9951064772903919
2024-12-29,1.9480687379837036,0.9951064772903919
2024-12-30,1.9480687379837036,0.9951064772903919
2024-12-31,1.9480687379837036,0.9951064772903919
